UserId,MovieId,Rating
27,1949,9.619455562770442
27,435,7.422301243949826
27,1944,3.5337316510661667
27,2592,6.479382942181177
27,2695,3.86534918017549
28,231,1.2741343497594193
28,3032,8.21259488159264
28,921,2.212305865198024
28,1752,6.716799144989456
28,430,6.419376274773349
29,776,8.429877120816474
29,2573,2.4661185827311427
29,383,8.732062928027936
29,519,3.106835912657643
29,3030,8.024295760239568
30,4231,8.27674946499331
30,2127,7.384615378178271
30,3249,8.923067394850694
30,2717,1.5535552613116443
30,2173,1.0227684558540406
31,1822,5.398734544097844
31,195,7.642195712558178
31,4700,7.485061080235593
31,147,7.202192600513512
31,1687,5.386590084511238
32,2279,5.124663330150508
32,3420,2.6799202666387423
32,3911,1.1907836024403573
32,3503,6.77169752200694
32,178,9.210137301436916
33,2543,0.033568591701246264
33,3247,3.6353369443587185
33,76,0.6233679118418778
33,3117,7.892589536322952
33,2740,2.4728075661787177
34,4311,7.4072232984510675
34,1804,3.6128086192206363
34,2714,6.383456947249544
34,3306,5.5989784755449525
34,3439,6.823258456808921
35,3992,2.0381117917920912
35,2733,4.5356504323167375
35,2798,9.28108308462244
35,1032,6.70894210352308
35,11,6.547055728250372
36,2930,9.257328489168136
36,1999,0.4583726973918634
36,2187,2.7093659346676526
36,245,4.719175737883769
36,2480,4.034905798227645
37,2699,6.491355739726571
37,4852,1.3857599019670939
37,1618,7.904282648355941
37,3171,0.4905626941373131
37,594,3.4319682393803808
38,2363,7.151652521604986
38,3023,2.380906771162082
38,1629,3.6013604990301085
38,388,7.4376021783226705
38,1136,6.86354422938641
39,869,5.038812589391312
39,951,4.227286970101188
39,416,2.8409251550492765
39,2363,9.062154502487882
39,591,8.290908849498798
40,1707,5.995872963190807
40,2688,6.095255127708661
40,122,5.118143847659236
40,1497,5.082570094149394
40,2970,8.969914419369747
41,1401,7.937004325959816
41,2617,7.4742267926794925
41,612,8.778302966810125
41,1859,4.894713639934137
41,1731,0.8324359391825586
42,3505,0.05348341917900679
42,2310,4.392520133820721
42,1966,1.0323766310274096
42,32,2.877946676789421
42,2216,5.09896112780687
43,1348,1.5112035861468764
43,779,9.972435239922014
43,548,1.4176434532843063
43,2416,2.1153574388658
43,3653,8.332093410754252
44,2510,1.7292601541715402
44,3713,8.286732015274541
44,3952,6.697451173436764
44,1498,5.076992941032494
44,3982,9.82698971350582
45,2811,2.503831278583398
45,3174,3.5258807380054518
45,1039,0.662350858541263
45,4295,2.0921719784741337
45,3074,2.3238545335720153
46,1122,7.0225337266799865
46,2343,7.197625254947449
46,1578,9.173935194891406
46,1235,8.235873142677402
46,3386,0.4673077707541262
47,3536,6.777947404340769
47,2768,5.648537424555743
47,515,8.311917255754809
47,1010,8.525710074007218
47,532,5.874395964399477
48,4635,3.4717984996407747
48,591,6.247686015649425
48,2230,0.4571520285170549
48,1475,9.096468648319526
48,376,0.09857889632714834
49,2919,8.990478692236014
49,1597,6.91869626986858
49,4944,2.199525347101021
49,1743,3.1467452834309353
49,2700,0.7371230296729803
50,379,9.42235143547433
50,5042,4.559480706730215
50,2126,2.9042237816453933
50,2296,9.439181677608198
50,3248,3.6333540266235618
51,585,7.078470636788733
51,4188,2.0527335239961557
51,2367,1.5655923651220516
51,655,6.6290916983142845
51,4847,0.571823411658644
52,4015,8.47234459549317
52,4650,8.213326323999432
52,4685,9.33011360091896
52,4360,0.6042195051352983
52,2069,8.919768079555501
53,1027,6.124334073991334
53,2693,2.5751744071610947
53,3941,9.867363415675811
53,3429,4.767121747953992
53,947,6.456409292001817
54,1390,1.48213354925383
54,4778,4.958999818429206
54,1236,9.738353047130326
54,195,0.7603794948265752
54,2418,5.102594304086802
55,1691,6.27255109573074
55,2464,1.3758504739168942
55,4317,2.476514288935732
55,3818,9.583347714026356
55,3505,0.2704148045122423
56,3588,8.36434886847955
56,3361,0.9013104597312492
56,740,9.041591363787123
56,4239,4.693123712624113
56,2024,8.436989851378675
57,4600,3.8373680437978703
57,1789,5.751664556085488
57,2370,4.41234227967087
57,3157,5.51307369081509
57,1027,2.754268908441052
58,2090,2.1227524976196497
58,2752,5.204303410099216
58,1444,4.76433561425009
58,838,2.1523843427016054
58,3991,1.3585909934030582
59,2957,9.747110712209533
59,2853,6.520698444283432
59,2303,9.222783417040436
59,222,9.188717177716708
59,4331,4.932289573362269
60,3886,6.517742777710483
60,1329,3.6581673322421606
60,1819,9.010898458844208
60,3539,4.790596133731815
60,361,0.15870427133658271
61,1151,4.982081088903937
61,2792,5.09924797553556
61,513,8.134742279663753
61,4182,3.858418869966724
61,4548,7.1078056309459825
62,2876,4.644409549722703
62,303,7.770418335875352
62,550,0.6884411520116629
62,4580,7.599268465363189
62,1126,3.73871145872452
63,1709,8.445765555417818
63,4423,0.4690447598963954
63,2139,8.883503292653417
63,257,9.656733702322017
63,1857,5.807600535134549
64,360,6.757715029755015
64,7,4.252313332699334
64,4267,2.504031509762786
64,3426,9.8030158110376
64,398,8.325677191804077
65,2859,8.257188381967625
65,4439,1.4082900371701599
65,2411,8.362894302350192
65,3795,7.879758470181348
65,3280,0.8649108859620769
66,1406,8.875220614971667
66,1495,7.439394769055378
66,1871,2.067186505218501
66,151,5.944996451949649
66,4667,3.103326120767549
67,3078,6.350483352356343
67,4959,1.8695873144558208
67,4072,7.565894645143211
67,3323,8.427438037439327
67,3224,4.982310370152828
68,3759,4.705743898613956
68,3418,6.854201489851767
68,4980,0.07808842287482243
68,3240,4.1965597048002845
68,4090,4.242649543477692
69,4164,6.0124407325590585
69,4075,9.297350640194328
69,2148,8.262985964725559
69,4922,9.416259738454396
69,1849,4.7866247958719645
70,2398,2.6133811883193387
70,929,5.9984758331892944
70,1014,7.724788025296804
70,656,7.053996307879723
70,2989,0.8269362469405228
71,4348,7.212397029492522
71,2875,2.928224617863606
71,657,8.912778865557955
71,56,8.409785029770024
71,4596,4.272567617907904
72,3197,5.202821801220815
72,3112,2.39063016243895
72,2564,6.1901909995009925
72,4934,2.9995441600352857
72,5008,3.4076273517777977
73,2992,2.0742829015043878
73,2000,9.504706474033162
73,1841,5.080664445358871
73,4219,9.820287650190348
73,4565,3.41191826751146
74,2931,1.6355208272103872
74,2000,4.954841486032193
74,1150,0.07280561041232869
74,1769,4.721437180568691
74,2301,6.687307652920206
75,1253,4.557760241614328
75,2260,9.839740130077438
75,2246,9.6091420384096
75,3942,2.4869670053876143
75,2538,6.8957924434421125
76,3708,1.8407707455488944
76,2584,8.393583206651323
76,2208,4.540953031615362
76,1283,1.6241927769584097
76,2755,6.590658060579589
77,162,4.943682168969504
77,3451,0.72877604984942
77,2748,2.042928553879122
77,3957,6.5718111142267315
77,2971,3.7477041362699466
78,4414,0.9408611118978104
78,856,9.16573848912352
78,4723,1.2352003447580449
78,4014,7.652944297419418
78,3714,1.2410107123302017
79,1616,1.4435474439724916
79,5004,5.807345755759177
79,2068,8.085657801147985
79,4059,6.945717858340207
79,743,3.864467262009336
80,2678,5.728865747594759
80,4237,8.247937830826741
80,1577,3.617839370411521
80,30,2.357812452758188
80,2931,7.607085556437916
81,3955,5.907567605064943
81,4783,6.066677614330394
81,3157,3.132307688042395
81,471,9.521657046818293
81,4537,8.67689618536732
82,688,8.79535354693444
82,4864,9.284367456150747
82,4020,3.9077222376216585
82,1599,5.375685158984097
82,1619,9.334450773335064
83,2567,0.14372452602488428
83,3736,8.91097569020574
83,1079,1.7072702320348487
83,4085,4.472731106569668
83,3698,8.655380582604439
84,2807,3.238665085681993
84,291,4.026138598276859
84,532,3.1864008018291177
84,1662,3.7858723870266657
84,253,1.9208083564334943
85,2651,4.354876781141232
85,1034,5.247708526208415
85,3122,3.125015886492082
85,4830,4.728307103151433
85,1740,8.061867447636304
86,677,3.7473891958110506
86,1421,6.1536102227672576
86,1732,7.497428397633269
86,4554,2.526549306628477
86,3606,0.7067162587056629
87,560,4.107241588502308
87,1005,3.6902342197145286
87,3727,5.474865932793456
87,823,1.5689876006074766
87,3845,7.310596926442134
88,3696,6.621743857102972
88,4615,1.9381700355844111
88,3380,6.058469376897116
88,2877,9.471776374320317
88,1014,8.64366987175153
89,919,5.792820051312707
89,3145,0.5431400926811769
89,4667,3.3988220831771536
89,1754,4.419392861341968
89,11,1.801199688946723
90,3818,1.0432087549901514
90,418,2.4177246414317204
90,2005,3.149062672018835
90,3159,6.506783612040301
90,1030,3.4011071871079017
91,4384,6.937319940858457
91,2965,4.092303030551588
91,1368,0.747326901043206
91,1964,6.633590118445225
91,2558,8.851552509490473
92,3090,7.289513580441637
92,1948,0.5279272760309384
92,1570,7.120746646792134
92,4420,2.8263054690233598
92,3287,4.532994696450591
93,2882,2.269176151201291
93,2,1.2290693315710366
93,3125,3.1198792066043253
93,123,6.608017378543253
93,4545,3.46197985874337
94,1843,9.447999532997569
94,4746,9.88927467965617
94,4841,0.2437763421262118
94,2906,6.330013001477659
94,2175,2.338896878189601
95,425,5.2031738594178565
95,2344,9.56006993705472
95,695,0.19210926716540236
95,4901,9.178655329946274
95,3733,2.659722172773206
96,1351,4.9865244539615885
96,2724,9.819353619353203
96,2434,1.031622994874255
96,460,3.689235595578752
96,3291,4.248504143180504
97,1070,9.065617451920287
97,1118,4.113536366001862
97,523,9.611707659666656
97,2769,5.68541044313811
97,4897,0.9315401395141654
98,1876,5.326136430073052
98,4681,3.290954897874076
98,4259,5.658052611986264
98,703,7.392947637850696
98,3427,8.028334898949044
99,1762,6.138597241313102
99,1931,1.5057821645610558
99,912,6.245368961038487
99,2857,8.906682675059109
99,4652,3.377632323688373
100,4007,1.5619618899940269
100,2121,2.929711939729444
100,2463,9.922705325605758
100,2063,6.241074751282199
100,4819,6.2590749323947446
101,1103,9.608168253932648
101,612,2.5196580634249486
101,2258,1.5567973058653928
101,823,8.616227103130445
101,4827,8.715300218235146
102,2226,5.5300438355861194
102,2540,7.100572034510617
102,2424,1.0131307870992023
102,2182,0.2246193616750869
102,2055,5.333464410890222
103,5027,5.621684485556731
103,4061,2.431762008614189
103,3911,8.702360337479774
103,3792,6.8418559900091225
103,992,4.993016464723802
104,4691,5.238330268166038
104,2504,4.271106095768388
104,4368,5.55349583144794
104,3935,9.68180578310848
104,3586,1.7695233994657245
105,1675,7.6266387831662
105,1789,9.254015274228864
105,2594,2.99280620106262
105,1419,7.163248579961923
105,3394,3.4460919748498817
106,1103,3.8871886858555458
106,4447,1.090218684498866
106,3415,8.6473214654849
106,1262,0.9537751580681786
106,2078,0.6417478998099635
107,4801,7.602290516219788
107,2946,5.118306519568084
107,2634,7.1936095266450275
107,4873,1.9338545682073849
107,2740,2.6081693792188707
108,1854,6.370066102883532
108,2597,1.4177692392062458
108,3646,7.627165165956365
108,3732,2.8548894026690297
108,1016,5.431680997887511
109,2584,5.046358169399602
109,1259,8.152519727502778
109,4937,2.2291172072850465
109,2107,0.5663247466749266
109,2567,6.765274431366065
110,2483,5.405528644892668
110,3958,3.7794971410239633
110,3812,9.892684861671196
110,3416,7.337463260388741
110,3536,8.837585061334718
111,3593,5.430104925215621
111,365,3.0140907226770914
111,104,3.764457443988858
111,1144,9.803466848179433
111,4355,6.937827674240216
112,3472,4.336902444014147
112,3825,3.4313356048026002
112,4684,5.908231599831397
112,4954,1.2304205118258704
112,3267,7.249508823009047
113,3755,7.594339296488488
113,4585,9.844933278483106
113,234,1.0574722722886345
113,3594,3.0480525930158264
113,2836,6.068171970281626
114,40,9.486472807284162
114,1657,4.034157757302661
114,2119,6.4553264547602405
114,1141,9.105579979481636
114,1336,6.701734081952112
115,309,8.420965340230405
115,2273,4.527492188752887
115,887,8.140189864763903
115,3214,0.16537295167611932
115,3135,5.909008243823915
116,2608,3.2303481493240573
116,4362,7.309420106728162
116,3034,2.3718783194229323
116,915,3.0674644548500765
116,982,9.394424887987562
117,281,1.9807025521741628
117,2806,6.029992526453045
117,3427,2.2994676048381035
117,3021,7.072165057470489
117,2109,5.585853308440926
118,301,1.425282823123596
118,2912,9.423804904744893
118,796,1.3023627260990878
118,3650,6.708621324430694
118,3764,9.619673014377913
119,3611,0.4747285674332002
119,2178,3.2237535956688164
119,1328,9.744073852910557
119,725,9.349914090062528
119,4806,3.4972343073740437
120,3987,6.622430211850091
120,3329,3.975551724921941
120,2775,0.951101556129622
120,2674,8.22165944342164
120,1587,6.562935893986103
121,841,3.131732593166788
121,2744,1.287926784406871
121,4465,7.7241175542810945
121,1935,6.748554391103991
121,2027,8.842466586719857
122,3464,5.7829719105391275
122,2352,7.634009353301289
122,2636,3.9074298795052003
122,507,8.230657782764562
122,1257,3.1421634568398518
123,2675,1.2303898954753603
123,466,5.722888438471752
123,2426,7.557123200190794
123,2530,2.4952359888177402
123,3769,6.478669711458022
124,4527,7.541640898661622
124,525,3.5365578370435555
124,715,4.890180368271686
124,1435,9.607738717974287
124,1761,3.810630398193176
125,3937,6.203925116507142
125,1908,9.265601455993638
125,4282,0.11155846051785323
125,4732,1.8485889100436823
125,1872,3.7419104659226203
126,326,0.18141577503189346
126,1615,3.9927827678878365
126,691,3.697566615410896
126,3958,7.888618629021732
126,2743,0.7789409492247289
127,4650,4.299184035073031
127,3187,0.8833107817379304
127,1429,2.9396097432405317
127,2128,0.9061124329161474
127,3722,9.740165550122468
128,1449,3.2391656796697843
128,354,0.05510685109093805
128,437,5.837564563734566
128,1541,8.796613889773733
128,439,4.857201745722152
129,1599,6.285059393826621
129,393,5.740101057030968
129,2490,9.5931780126025
129,1856,7.315732574524303
129,3193,1.2950004878513488
130,961,9.794303140915325
130,2151,6.740850017293857
130,113,6.833460857938322
130,4408,1.1744999837790582
130,39,4.872852607406956
131,4062,4.035854803752113
131,1279,2.0721235755185767
131,141,0.2009381262887344
131,1579,8.30178442291537
131,4163,3.5539413524796464
132,1485,9.424968145019104
132,4419,5.722351377491855
132,4081,3.169247022722045
132,3553,3.3686819609279297
132,2317,6.022227465651758
133,3969,5.115004854618522
133,3968,3.610145689470351
133,1597,1.163828788129787
133,1922,8.545624464187522
133,2128,7.366394020327053
134,4724,5.221920166443893
134,1308,8.179386437795692
134,4109,3.9724429752231702
134,2383,2.4831194878631506
134,2905,3.326515198802662
135,691,4.355121866186837
135,1783,0.21755979703699024
135,3403,5.147568712424702
135,3999,5.26537188191625
135,4166,8.835987088541643
136,709,7.405293351225718
136,348,5.728520513337224
136,1932,4.50892053972346
136,486,8.086359324441755
136,1889,4.674473234516481
137,2369,6.127149097215147
137,2396,1.0997512169054957
137,3874,1.6952934952948862
137,982,3.249766525723081
137,1740,7.75025943125579
138,3245,5.2461881288625
138,1305,6.370922319674431
138,1713,8.443276508343281
138,562,0.3844608719455689
138,3035,0.4763036602119741
139,2623,9.173378740052888
139,148,1.4613842962195311
139,1103,9.403530910468945
139,3934,8.222888264868207
139,4148,2.1071182812713705
140,1871,8.416054220056756
140,676,8.409181225259564
140,1563,8.021136253927333
140,195,7.170897208615803
140,4277,9.911169914275957
141,4060,5.64200249611034
141,484,2.5799532931238325
141,3823,9.993071035409537
141,4965,5.084254363565443
141,3205,4.711714609176761
142,4823,6.782358962447681
142,452,9.516455868289425
142,3134,3.8748484943347705
142,4127,1.7222061039030667
142,221,8.076388672957076
143,2862,7.621408333763058
143,2910,4.870521479309597
143,943,1.255038833394467
143,1518,9.502024783807867
143,817,8.535026679253171
144,2137,8.141120841868629
144,4834,4.017788864517874
144,2239,8.136358975257949
144,4588,3.2681418762115766
144,4439,6.653345573987296
145,4342,1.0784874699538405
145,2636,1.9202103420604943
145,4684,1.5190052441477842
145,1668,8.189096683433398
145,4723,3.3770761926358017
146,1756,3.1130809459660687
146,4188,7.900667331761053
146,1815,7.5015134450392225
146,1826,7.493911600649332
146,2192,2.5425558953767533
147,4933,7.812710176898019
147,2790,8.504037317530027
147,5000,2.3604114471116056
147,3111,7.263261261843977
147,574,5.706355115081178
148,242,7.947798767557725
148,4047,5.111385654926627
148,2406,3.756038595397927
148,178,6.07772498513882
148,1601,0.5686578549328469
149,1368,4.255469062907464
149,3573,9.586612129448325
149,2316,7.043139540655072
149,443,3.4771689410739706
149,2598,6.606315117224683
150,4953,5.070369732014796
150,5009,4.744663050590471
150,2890,1.9438635442245769
150,1447,3.119086783398484
150,154,1.928940485721524
151,2474,7.252782435198318
151,1447,9.64728848310014
151,788,8.603140342717253
151,2100,1.2200732351943422
151,4892,3.6318187374738686
152,351,6.190781669003253
152,2250,1.9255434578587567
152,3773,2.742892026587851
152,867,9.563370156866323
152,3223,9.564072299517898
153,286,9.369556586006766
153,838,7.371397121372572
153,646,3.742366496434757
153,1708,7.885465309306674
153,3203,3.124969135366543
154,3976,3.4967385362379044
154,3000,1.9923209480803141
154,2752,6.8595405395439535
154,1083,0.15615561372725795
154,4526,9.835110695986607
155,1994,4.2477894054057215
155,2523,3.1121737402986467
155,648,3.643902200399935
155,475,9.47171429691134
155,2769,9.66574666549637
156,2541,1.5844112680081202
156,1736,8.021539469880969
156,1841,0.9083173679457068
156,1116,2.2537134299529247
156,3449,3.0102890113286818
157,848,6.9411248466952244
157,3958,2.063363782035771
157,1992,8.651486619678929
157,2379,5.9034572052498895
157,4353,5.326289775941406
158,648,0.8798438233184269
158,3710,7.859467633410178
158,176,0.6404338806146215
158,2029,0.7208418321034293
158,2574,6.282623366210307
159,3412,8.926764241538917
159,811,9.244866046857323
159,4762,7.2662357476676975
159,1812,8.544771845128468
159,4550,5.206965943274856
160,4366,0.9112524800389764
160,3224,1.5156799589301584
160,1053,8.412351743621633
160,1737,3.2331254049450098
160,2112,0.26205014511974106
161,55,1.7662446845949942
161,3281,5.042551389032218
161,2280,5.873978599826909
161,1700,0.4811148496962758
161,2530,2.15171837034968
162,1055,6.362616541639704
162,2833,4.30805055646114
162,4018,4.218208155244977
162,978,8.86223367952631
162,633,5.8601367178803
163,3593,3.3080470329541893
163,3056,1.2265324048799031
163,2160,6.263602188005383
163,4415,8.23028241243667
163,2772,6.946149783703103
164,3361,4.905062466927586
164,2033,2.3362376707663683
164,2068,7.911362428954525
164,3429,6.5017244540544255
164,1472,2.9138215615019525
165,3857,4.085294562467047
165,2176,4.743379409437103
165,4297,0.6709758057277682
165,123,4.693628884632957
165,868,0.1433821191099416
166,1252,9.422459046535717
166,440,3.448570616803679
166,2550,3.8003725229464247
166,4377,7.129570875197784
166,1753,5.563924890402527
167,2741,7.402175327295351
167,256,3.4809915777497813
167,890,2.603202626211444
167,4131,5.896934022768142
167,1103,9.861661084495474
168,1467,7.177152710060282
168,5030,1.8329413223407187
168,338,4.386110828955164
168,2825,5.214053813111956
168,2950,6.762562465387184
169,405,7.9945127580669215
169,4793,8.820315979814774
169,652,3.2919821239927547
169,3979,6.831225728757326
169,63,1.8914003748396124
170,4034,2.157715826023
170,2301,7.589066833164905
170,3454,8.149748540840559
170,4004,4.552745163927346
170,440,2.102950408938721
171,1477,1.8745410371035365
171,1098,8.844168728933345
171,2367,5.134573466614039
171,2780,4.7471282332207
171,2762,7.701110360734452
172,610,6.557986939178977
172,1237,7.6392320387663615
172,4234,4.827021210514233
172,3918,5.4478521545722804
172,4700,7.768186898242591
173,1162,2.135730144685825
173,3466,4.7679591801482335
173,3303,1.603872579149288
173,4631,4.006808474019847
173,2316,1.9144328328032112
174,1040,1.103503979149133
174,3998,3.8789839327339912
174,3081,2.565563640094662
174,4383,9.309692092441109
174,2054,3.937675009520461
175,3753,3.0091491193081628
175,2975,7.1342360032758805
175,963,8.759078475060582
175,2495,2.2438283770439043
175,2786,0.5440561252507871
176,163,9.319551524119044
176,865,2.713818597152293
176,1373,6.14544101145854
176,1902,3.7432869540998186
176,2278,6.011219504009192
177,1789,8.778975279104841
177,970,3.4708401811940504
177,1887,5.4601436705210045
177,1704,8.575874570122894
177,2243,1.6129998308674742
178,3234,3.1819019547448284
178,2148,2.0677694409483784
178,3385,1.0404751524366784
178,133,7.104904372463382
178,1795,6.4364787771954655
179,3435,3.2217907059617983
179,4251,0.7891391599362785
179,1971,2.0899620268732475
179,5015,8.045396360093095
179,847,4.465915516116856
180,3419,3.0368885887592043
180,4853,2.5648024779797582
180,4802,8.16016137627869
180,19,6.933207579804356
180,1227,3.953865014417159
181,535,9.084195177872651
181,4430,5.7716032831183925
181,1880,3.3119300459149392
181,4270,1.2920675146603344
181,2409,4.890877125175237
182,848,1.945223484001372
182,3144,9.885615871205717
182,1767,6.717600376906322
182,972,8.768462530321063
182,2029,2.657765758546681
183,4501,4.145122853196572
183,4114,5.360599271630526
183,2864,5.165941940617016
183,1174,2.666643677998345
183,4047,4.605314513566049
184,2036,8.71176622364231
184,1099,8.244151379806839
184,4570,8.135619151151264
184,3713,4.470439994417667
184,4077,4.874175771810798
185,4627,4.458440843083796
185,1663,2.458547781030971
185,3457,0.9102754598333408
185,2899,2.9384695095778604
185,1492,4.988869097599238
186,3431,6.475018239637701
186,3899,5.818384202782817
186,2194,2.05786012999025
186,3589,7.086222871039285
186,3269,9.431145915138384
187,4015,3.9647309041526415
187,3012,1.1262870281954107
187,4058,3.0523141864290597
187,3421,3.1244137254164386
187,215,4.8534983235102205
188,2895,9.86632478315287
188,915,0.5493594931757995
188,4823,1.8190192122864808
188,321,2.374342834304124
188,4463,9.175170566754579
189,1108,3.0395357804567413
189,4487,7.295650566891887
189,4036,0.9295879052497924
189,3634,3.192055177336833
189,1440,4.581481802276809
190,3338,4.555686395464713
190,379,6.023980608539015
190,1499,6.896464405674805
190,755,8.394683502277992
190,4287,0.27276082360168097
191,1149,5.9538479194926035
191,2405,8.145983708999697
191,4961,0.9745321312563472
191,4700,9.15472890210796
191,4006,4.70935117814641
192,2227,2.6271522118336743
192,2151,4.075604882680697
192,3904,4.116756217738416
192,4145,7.140759347283153
192,754,3.753891137973108
193,4207,5.6670152109518215
193,2616,0.11845899999176067
193,4357,5.452114429239502
193,2076,6.093578240623804
193,76,9.226180388568658
194,1306,0.02953192366644597
194,872,0.9921368571362809
194,3653,4.7444901630434275
194,713,7.228213608648999
194,4864,0.4429458457360158
195,986,8.52705512482618
195,4499,4.800540687151345
195,3042,0.5520153071634015
195,1573,8.04981631928949
195,1723,8.236440927781867
196,1079,2.4495119703510504
196,145,6.367479140524057
196,1432,0.7476345009635021
196,4281,2.613485333650845
196,2157,8.824944639551735
197,4025,6.240108123083606
197,4240,1.379201514254621
197,4032,7.431399254741704
197,3749,0.051423303983049166
197,3408,4.332523136795689
198,2985,5.5516537644119035
198,3046,8.421254156262519
198,3702,6.4496430338649535
198,17,6.765827174443169
198,3359,6.146128615258832
199,1900,4.27357970105821
199,4220,3.7072182743808253
199,2866,2.3537713330246697
199,2220,4.797779480312171
199,809,0.5091086973013104
200,3088,2.7008339383079703
200,4262,4.2605171308523655
200,2599,0.9247077246473856
200,2056,0.5574912182589009
200,1450,7.635730741096943
201,774,6.24931729233202
201,4936,4.102755214820148
201,3896,2.8472234329809765
201,3228,9.151168567838113
201,3033,6.9665023376323925
202,4275,3.3754386823912035
202,4045,7.928124721938532
202,3276,8.276204175045658
202,1896,6.3241802139013625
202,4293,8.412691185107931
203,3035,9.378346947974013
203,4121,0.4959941921371169
203,1319,7.789765037013386
203,480,5.1460755755983785
203,3134,7.760923449117201
204,2204,1.0559480350205577
204,2559,6.499791050821719
204,2371,8.021859826309303
204,628,8.980560429878459
204,4338,3.3840051609242683
205,4086,6.448556813611032
205,1277,1.1712771404913314
205,1159,0.21107949762938166
205,1435,2.5777719943881507
205,2707,4.610318166480378
206,4209,5.286333113311353
206,3145,5.967044881564232
206,1831,0.5278571905697449
206,2335,4.6176505104333465
206,1056,2.9726999691175795
207,406,2.6445832508920097
207,4499,7.041855263459843
207,4684,1.0722463710963048
207,1444,4.651945706114097
207,3014,1.904224293612281
208,3603,7.260074551885879
208,272,3.2722999192883995
208,868,6.3976266124994075
208,1444,5.744712317946236
208,4245,2.9730279773110926
209,3326,4.905364288652503
209,1159,8.570602338590492
209,743,1.2277514954854083
209,1962,7.7787540836553015
209,12,3.025777987946502
210,4098,0.2208142409767344
210,2628,1.3591844843521073
210,3552,5.913730522470098
210,3432,9.205841023491315
210,4078,5.795687921297303
211,1831,6.497936007201925
211,3878,3.718661694739014
211,4068,4.50321681761379
211,581,2.4577928689699413
211,4575,0.6788659359957372
212,1361,6.186264927708766
212,1277,9.817437369088859
212,3150,4.905235068673882
212,982,2.8899249296934646
212,625,0.33421302397624864
213,4851,1.9903421044956795
